Command line: ../src/biorad -t 100 --affinity data/curation_none.csv --pdb.ignore-charge --pdb ../data/PDBBind_hydrogen --cluster cluster/cluster.align.none -o output_hetatm/curation_none.out --hist.min 0.0 --hist.max 12.0 --hist.bins 1
Reporting the ** unweighted ** statistical metrics
Affinity input data = data/curation_none.csv
PDB data directory = ../data/PDBBind_hydrogen
Clustering file = cluster/cluster.align.none
Force dimer? = false
Ignore hetatom? = false
seed = 1731641208
Num permutations (p-value) = 1000
Num fold = 5
Num trial = 100
Forest size = 100
Forest data bag = 0.5
Forest feature bag = 1
Forest leaf = 1
All training points are equally weighted
Using histogram features
Min histogram distance = 0
Max histogram distance = 12
Num histogram bins = 1
There are 21 amino acid types: 'ALA' 'ARG' 'ASN' 'ASP' 'CYS' 'GLN' 'GLU' 'GLY' 'HIS' 'ILE' 'LEU' 'LYS' 'MET' 'PHE' 'PRO' 'SER' 'THR' 'TRP' 'TYR' 'VAL' 'UNKNOWN'
../data/PDBBind_hydrogen/4wb2.pdb contains 1 protein chain(s): A; DNA or other non-protein chain?
../data/PDBBind_hydrogen/4r8i.pdb contains 1 protein chain(s): A; DNA or other non-protein chain?
Found 1305 protein complexes in ../data/PDBBind_hydrogen
Atom table has 36 entries
Atom type inventory:
	H	3557566
	C	2243346
	O	678343
	N	608363
	S	18583
	P	337
	CA	310
	ZN	238
	SE	207
	MG	142
	NA	68
	FE	38
	CD	35
	F	32
	NI	20
	MN	16
	K	14
	HG	14
	CS	8
	CL	8
	AL	8
	U	5
	CO	5
	AS	5
	PB	4
	Y	3
	CU	3
	V	1
	SR	1
	PT	1
	MO	1
	BR	1
	B	1
Computing hydrogen bond donor atoms ...done.
Computing interface hydrogen bond acceptor atoms ...done.
Removing 1043 PDB records that do not have corresponding affinity values
Read a total of 87 cluster configurations
Found 262 PDB files with associated affinity values
Affinity measurement summary:
	262 Kd affinities
	0 Ki affinities
	0 IC50 affinities
	0 computational scores
Structure summary:
	238 X-ray structures
	24 NMR structures
	0 predicted structures
min_cluster_distance	number_of_clusters	ave_baseline_r	stdev_baseline_r	baseline_p_value	ave_baseline_RMSE	stdev_baseline_RMSE	ave_baseline_R2	stdev_baseline_R2	ave_model_r	stdev_model_r	model_p_value	ave_model_RMSE	stdev_model_RMSE	ave_model_R2	stdev_model_R2	ave_model_R2(baseline)	stdev_model_R2(baseline)
0.128075	245	0.339393	0.0338029	0	3.12554	0.0497376	0.109439	0.0283765	0.273895	0.0320427	0.00025	3.25105	0.0509687	0.0364891	0.0302415	-0.0830216	0.0484745
0.134567	244	0.337914	0.0339941	0	3.12617	0.0488379	0.109087	0.0277819	0.261792	0.0342746	0.00078	3.2675	0.054905	0.0266797	0.0328081	-0.0934391	0.0474548
0.14133	243	0.331703	0.0397074	6e-05	3.13627	0.0569931	0.103248	0.0326705	0.269941	0.0284	0.0003	3.25438	0.0456066	0.0345606	0.0270423	-0.0778596	0.0456461
0.158543	241	0.333788	0.0354105	1e-05	3.13253	0.0503664	0.105447	0.0287877	0.266221	0.0325703	0.00056	3.26447	0.0519785	0.028508	0.0309942	-0.0868974	0.0437155
0.191051	240	0.339489	0.0345211	0	3.1249	0.0495455	0.109807	0.0282385	0.264565	0.0341505	0.00059	3.26839	0.0532204	0.0261669	0.0316605	-0.0949298	0.0469382
0.209849	238	0.337373	0.0352975	1e-05	3.12837	0.0513323	0.107811	0.029248	0.266567	0.0292831	0.00027	3.2635	0.0465483	0.0291379	0.0276656	-0.088942	0.0367555
0.210104	235	0.325128	0.0364222	7e-05	3.14505	0.0529059	0.0982593	0.0304394	0.268398	0.0286399	0.00034	3.2619	0.0476418	0.0300788	0.0283905	-0.0767169	0.0452666
0.218878	234	0.320227	0.0415212	0.0001	3.15227	0.0598498	0.0940438	0.0343778	0.261217	0.0288166	0.00057	3.27379	0.0467936	0.0230049	0.0279683	-0.0797889	0.0476009
0.237838	232	0.311382	0.033423	0.00012	3.16322	0.0461987	0.0878768	0.0267078	0.259677	0.0361503	0.00095	3.27471	0.0576337	0.0223494	0.0343472	-0.0726305	0.0460747
0.239284	230	0.30953	0.0367916	8e-05	3.16691	0.0529059	0.0856859	0.0305397	0.264202	0.0354794	0.00083	3.26564	0.057468	0.0277622	0.0342984	-0.0644948	0.0504891
0.248745	229	0.296602	0.0414043	0.00025	3.18158	0.0581362	0.0771453	0.0337624	0.261344	0.032331	0.00068	3.27321	0.0494781	0.0233243	0.0295171	-0.0595149	0.0451923
0.253047	228	0.305082	0.0417131	0.00028	3.16951	0.0575178	0.0841397	0.0332947	0.263341	0.0368312	0.00125	3.2691	0.0590881	0.0256809	0.0352859	-0.0649727	0.0492247
0.253947	226	0.298993	0.0384855	0.0007	3.17662	0.0520426	0.080082	0.0303009	0.254891	0.0368332	0.00256	3.28059	0.0542849	0.0188709	0.0325938	-0.0674791	0.0449282
0.255183	225	0.298452	0.0379103	0.0004	3.17778	0.0529329	0.0794019	0.0307944	0.260676	0.0329416	0.00106	3.27512	0.0539943	0.0221453	0.0322838	-0.0633218	0.048661
0.270049	224	0.307017	0.036096	0.00014	3.16562	0.0491396	0.086466	0.0283741	0.254112	0.0298155	0.00093	3.28683	0.0499958	0.0151772	0.0299164	-0.079116	0.0478197
0.271271	223	0.299558	0.0379804	0.0002	3.17212	0.0512114	0.0826901	0.0296643	0.244274	0.0312203	0.00166	3.2965	0.0471792	0.0094025	0.0283087	-0.0808764	0.04296
0.281739	222	0.29852	0.0415688	0.00052	3.17384	0.0552945	0.0816574	0.0321124	0.253479	0.0337257	0.00175	3.28311	0.0521799	0.0173866	0.0312945	-0.0711212	0.0469126
0.305004	221	0.294427	0.0395069	0.00027	3.17906	0.0523805	0.0786664	0.0303011	0.245398	0.0342846	0.00261	3.29647	0.0534796	0.00936301	0.0322782	-0.0763859	0.0498562
0.312312	220	0.273401	0.0430721	0.00171	3.20514	0.0559375	0.0634523	0.0327287	0.251801	0.0345115	0.00313	3.28656	0.0564889	0.0152785	0.0339934	-0.0523759	0.0441091
0.324803	219	0.271206	0.0468829	0.00184	3.20754	0.061236	0.0619949	0.0358214	0.246961	0.0342266	0.00306	3.2941	0.055165	0.010767	0.0332862	-0.0562779	0.0559532
0.331698	218	0.268323	0.0435701	0.00359	3.21207	0.0571435	0.0593873	0.0336818	0.240594	0.0348139	0.00399	3.30482	0.0551477	0.00432367	0.0332817	-0.0599753	0.0533597
0.358115	217	0.253921	0.0473449	0.00674	3.22995	0.0613294	0.0488461	0.0362903	0.233997	0.0373461	0.00568	3.31119	0.0595943	0.000436448	0.0359924	-0.0520426	0.0470654
0.395545	214	0.24434	0.0422908	0.00566	3.24238	0.0555526	0.0415756	0.0328937	0.237074	0.0360817	0.00523	3.30509	0.0566069	0.00414093	0.0341094	-0.0400877	0.0462204
0.402876	212	0.24053	0.0461158	0.009	3.24696	0.0597621	0.0388252	0.0355079	0.231369	0.0352581	0.00614	3.31455	0.0566406	-0.00156233	0.0342214	-0.0432985	0.0496565
0.413992	211	0.234546	0.0447349	0.01033	3.2539	0.0567163	0.0347406	0.0336459	0.228167	0.0366545	0.00816	3.31829	0.0576751	-0.0038364	0.0349779	-0.0410003	0.0463852
0.421604	208	0.209733	0.0412278	0.02145	3.28843	0.0523168	0.0141978	0.0314538	0.225279	0.039315	0.01083	3.32485	0.0608141	-0.00783832	0.0368595	-0.0232657	0.0469407
0.453929	207	0.212361	0.0461973	0.02173	3.2869	0.060657	0.0150278	0.0363526	0.222712	0.0354575	0.00933	3.32751	0.0552341	-0.00939716	0.0335421	-0.0261193	0.0491893
0.462644	205	0.208698	0.0497356	0.02621	3.28963	0.0640077	0.0133551	0.0384222	0.225966	0.0377472	0.01078	3.32311	0.0578732	-0.00675461	0.035205	-0.0220202	0.0553066
0.463914	203	0.20798	0.0479856	0.02499	3.29161	0.0628272	0.0121827	0.0376858	0.234159	0.034652	0.00557	3.30881	0.0527344	0.00194119	0.0317892	-0.0116513	0.0463068
0.466371	202	0.215527	0.0463375	0.02025	3.28082	0.0596823	0.0186786	0.0356813	0.218008	0.0383705	0.01354	3.3356	0.0583654	-0.014341	0.0356327	-0.0349479	0.0508036
0.470338	200	0.186809	0.0440865	0.04348	3.32333	0.0606806	-0.00691692	0.0368151	0.209643	0.0411228	0.01981	3.34828	0.0645862	-0.0221328	0.03957	-0.0164943	0.0548154
0.476061	199	0.187742	0.0392596	0.0387	3.31938	0.052189	-0.00444034	0.0316699	0.21813	0.0340138	0.01096	3.33184	0.0512114	-0.011985	0.0310563	-0.00853864	0.0448934
0.480778	197	0.184818	0.0462775	0.05145	3.31931	0.0579637	-0.00445362	0.0351772	0.225166	0.033553	0.00896	3.32006	0.0531935	-0.00486187	0.0323518	-0.00138689	0.042012
0.496951	196	0.187911	0.0494324	0.05166	3.31772	0.0646968	-0.00357235	0.0391964	0.226294	0.0359315	0.00879	3.32033	0.0561417	-0.00505175	0.0340054	-0.00288964	0.0497172
0.51051	190	0.136058	0.0457839	0.16054	3.36905	0.0582919	-0.034779	0.0358732	0.228227	0.0347902	0.01136	3.31475	0.0504704	-0.00162744	0.0305523	0.0311536	0.0380485
0.514433	189	0.137357	0.0460269	0.15154	3.36707	0.0571602	-0.0335525	0.0351292	0.235312	0.0341949	0.0087	3.30853	0.0542761	0.00209689	0.0327201	0.0336158	0.0403698
0.515561	188	0.136369	0.041941	0.14886	3.37101	0.0534974	-0.0359344	0.0328229	0.231821	0.0377692	0.01172	3.30951	0.0557668	0.0014848	0.0337337	0.0352822	0.0419299
0.583641	187	0.110931	0.0507058	0.26548	3.39873	0.064822	-0.053162	0.0400819	0.228423	0.0376541	0.01317	3.31804	0.0581198	-0.00368871	0.0351574	0.0459416	0.0419291
0.584325	181	0.105101	0.047421	0.28133	3.40196	0.058169	-0.0550841	0.0360881	0.228134	0.0340838	0.01315	3.31849	0.0540208	-0.00391668	0.0327336	0.0473327	0.046162
0.600824	180	0.0867508	0.0503537	0.34501	3.42365	0.0643865	-0.0686513	0.0404554	0.227286	0.0378094	0.01595	3.31975	0.0619559	-0.00476754	0.0377093	0.0588423	0.0417888
0.625477	175	0.0713608	0.0471031	0.44806	3.43991	0.0589507	-0.0787582	0.0370738	0.222647	0.0369062	0.0164	3.32793	0.0561077	-0.00965941	0.0340458	0.0631601	0.0403901
0.648632	172	0.0736291	0.0556449	0.4288	3.43889	0.070102	-0.078249	0.0440904	0.222803	0.0383347	0.01683	3.32382	0.0584308	-0.00718838	0.0354045	0.0647168	0.0430584
0.656961	170	0.0689861	0.0508778	0.46356	3.4405	0.0615932	-0.0791578	0.0385594	0.224136	0.0370816	0.01552	3.32626	0.0588374	-0.00867206	0.0356714	0.0640398	0.0486315
0.660272	169	0.0779271	0.0426166	0.42559	3.43146	0.0540825	-0.0734194	0.0337085	0.229315	0.0355202	0.01338	3.31478	0.0553203	-0.00169135	0.0335763	0.0658857	0.0435238
0.66131	167	0.055237	0.0389432	0.5524	3.45836	0.0478416	-0.0902494	0.0301471	0.217378	0.03495	0.01822	3.33864	0.0566659	-0.0161728	0.0343425	0.0673037	0.0389218
0.672928	166	0.0621297	0.0477487	0.49861	3.44998	0.0597462	-0.0850901	0.037709	0.223357	0.0340017	0.01625	3.32881	0.054905	-0.0101826	0.0333524	0.0679926	0.0431
0.682628	164	0.0639238	0.0433911	0.50964	3.44593	0.0561672	-0.0825052	0.03531	0.220456	0.03774	0.0196	3.33146	0.0588536	-0.0118323	0.035892	0.0644698	0.0413325
0.684876	159	0.0591674	0.0585545	0.49183	3.4515	0.0687836	-0.0861526	0.0433173	0.201572	0.040816	0.03771	3.36311	0.0649616	-0.0312121	0.0397984	0.0496113	0.0419962
0.720086	158	0.0540014	0.0480475	0.54282	3.45877	0.055724	-0.0905831	0.0350315	0.214391	0.0410899	0.02473	3.34356	0.0663056	-0.0192734	0.0404853	0.0645171	0.0458257
0.775018	156	0.0561476	0.0459347	0.54912	3.45484	0.0565226	-0.0881181	0.0355004	0.215891	0.0385409	0.02352	3.34041	0.0626372	-0.0173127	0.0382919	0.0641523	0.0448605
0.782454	150	0.0651868	0.0510821	0.47298	3.44598	0.064991	-0.0826387	0.0409645	0.224225	0.0363301	0.01767	3.32892	0.0555182	-0.0102527	0.0338832	0.0655519	0.0464462
0.787747	148	0.0775802	0.051681	0.41725	3.42907	0.0659596	-0.072053	0.0414073	0.230009	0.036049	0.01355	3.31854	0.0568339	-0.00397882	0.0345101	0.0621453	0.0473561
0.79112	147	0.0610651	0.0507661	0.50291	3.45099	0.0618866	-0.0857481	0.0388795	0.215879	0.0331341	0.01804	3.33935	0.0526076	-0.0165642	0.0319665	0.062736	0.0397366
0.808978	145	0.0679732	0.0554689	0.46562	3.43881	0.0670138	-0.0781627	0.0420293	0.21381	0.041266	0.02886	3.34562	0.0685405	-0.02056	0.0419982	0.0520822	0.0521562
0.813637	142	0.0579325	0.0542653	0.52764	3.44994	0.0654661	-0.085131	0.0411146	0.225709	0.0389089	0.01822	3.32866	0.0638884	-0.0101834	0.0387642	0.0676789	0.0513776
0.825243	141	0.0645346	0.0435791	0.481	3.44359	0.0572602	-0.0810506	0.0361895	0.227924	0.0320795	0.01438	3.32139	0.0508469	-0.00564392	0.0307998	0.0688051	0.0401295
0.837477	138	0.0551655	0.0453143	0.54294	3.45757	0.0587401	-0.0898593	0.0371539	0.219566	0.0308426	0.01988	3.33487	0.0517578	-0.0138267	0.0316531	0.0687583	0.0413046
0.840781	133	0.0667439	0.0492383	0.48002	3.43944	0.0598259	-0.0784768	0.0376005	0.229676	0.0336112	0.01151	3.31969	0.0539059	-0.00464526	0.0325957	0.0674233	0.0422211
0.848329	132	0.0680374	0.0503483	0.45246	3.44091	0.0618635	-0.0794174	0.038933	0.229989	0.030699	0.01069	3.31879	0.0498238	-0.00406228	0.030177	0.0685671	0.0444927
0.854049	130	0.0648661	0.0517261	0.49873	3.44299	0.0640524	-0.0807482	0.0401409	0.233802	0.0370174	0.01146	3.31491	0.0610488	-0.00182744	0.0368658	0.0718798	0.04575
0.873883	129	0.0568119	0.0461245	0.52314	3.45033	0.055818	-0.0852673	0.0351821	0.230717	0.0390518	0.01436	3.31878	0.0611737	-0.00416806	0.0370475	0.0738292	0.0438657
0.874939	115	0.0634273	0.0447456	0.46474	3.44411	0.0560737	-0.0813616	0.035305	0.242989	0.0325498	0.00434	3.2994	0.0553634	0.00757922	0.0333737	0.0812393	0.0435678
0.883291	114	0.0589672	0.0478055	0.49878	3.44849	0.0585938	-0.0841433	0.0368933	0.239613	0.0333795	0.0059	3.30601	0.0542322	0.00361182	0.0327061	0.0797117	0.0470477
0.884546	103	0.0736653	0.0546148	0.41064	3.42689	0.0630242	-0.0706534	0.0393696	0.235549	0.0348957	0.00911	3.31538	0.0605705	-0.00210803	0.0366036	0.0627237	0.0492447
0.894768	102	0.0674498	0.0555499	0.42466	3.43478	0.0630091	-0.075588	0.0395009	0.232679	0.0419108	0.01299	3.32127	0.0748202	-0.00584748	0.0452657	0.0637395	0.0514161
0.901129	99	0.0589702	0.0532544	0.45804	3.44826	0.0591768	-0.0840009	0.0372745	0.227973	0.0366299	0.01267	3.32995	0.0640375	-0.0109739	0.0389123	0.0663409	0.0469205
0.913226	85	0.0815108	0.0494553	0.41088	3.43757	0.0584716	-0.0772838	0.0365551	0.259403	0.025456	0.00255	3.2902	0.0499767	0.0131602	0.0301398	0.0828088	0.0437041
0.914447	59	0.00909934	0.0683414	0.62293	3.47307	0.0682337	-0.0997608	0.0433276	0.26572	0.0321269	0.02627	3.27817	0.0636116	0.0202166	0.0384622	0.107576	0.0524319
0.940103	58	0.00677026	0.076634	0.63101	3.47008	0.0732812	-0.0979291	0.0464404	0.25405	0.0376133	0.03806	3.30208	0.0727981	0.00576432	0.0440353	0.0927088	0.0577312
0.940209	56	-0.000403087	0.076411	0.63426	3.48558	0.0846911	-0.10792	0.0542104	0.244989	0.03768	0.04654	3.31476	0.0772226	-0.00194022	0.0470532	0.0928612	0.07049
0.949532	35	-0.097443	0.0638364	0.50469	3.49631	0.0721269	-0.114573	0.0462835	0.224667	0.0354325	0.21419	3.46828	0.149175	-0.0983329	0.0957001	0.0124592	0.0993711
0.959935	28	-0.125886	0.0489042	0.46333	3.56146	0.0892527	-0.156729	0.0587061	0.200564	0.0474115	0.2375	3.41942	0.132913	-0.0672423	0.0844185	0.0749876	0.0860357
0.969311	13	-0.125203	0.0438792	0.63724	3.46946	0.14749	-0.0990327	0.0968342	0.240892	0.032314	0.27817	3.24992	0.0474613	0.0371881	0.028288	0.117737	0.0747168
0.969739	10	-0.0981892	0.0232329	0.78237	3.8549	0.0769318	-0.354885	0.0540985	0.229986	0.0422613	0.39223	3.34638	0.158381	-0.0228787	0.100569	0.244416	0.0729121
0.977171	5	-0.0812361	0.0122432	0.7455	3.36775	0.0277075	-0.0337439	0.017123	0.0483617	0.00620023	0.84332	3.34894	0.023539	-0.0222044	0.0143667	0.0108889	0.0216226

accession	log(Kd)	ave predict log(Kd)	stdev predict log(Kd)
2gww	-22.9305	-15.6951	0.692123
2hrk	-18.526	-14.4017	0.57993
2hsq	-18.8347	-16.5106	1.12455
2jki	-13.3208	-15.638	0.954397
2kgx	-11.6183	-13.8602	0.684809
2kt5	-10.4833	-13.7566	0.582699
2kwj	-14.5087	-14.5297	0.791621
2kwk	-12.9826	-13.2893	0.823283
2kwo	-9.96749	-14.3596	0.725901
2kxh	-11.1765	-14.0816	0.67318
2leh	-19.5293	-15.555	0.80519
2lox	-15.4762	-12.9377	0.639946
2lqc	-12.7508	-13.9391	0.69506
2lww	-16.6802	-18.1472	1.07339
2lz6	-11.3306	-13.692	0.71927
2m04	-18.4207	-15.628	0.520104
2m0g	-16.2924	-15.7199	0.462408
2m5b	-11.5129	-15.6949	0.87822
2mcn	-13.1737	-14.1477	0.679384
2mur	-11.5898	-13.7255	0.611412
2n73	-14.9549	-14.3017	0.605494
2rf9	-11.2506	-15.486	0.560856
2rnr	-15.7126	-14.439	0.723859
2v52	-13.1737	-15.788	0.378806
2w80	-19.337	-17.7618	0.671352
2w81	-19.337	-16.4189	0.61481
2wd5	-17.6322	-15.6492	0.603234
2wel	-15.0195	-17.1355	0.555127
2wfx	-18.0842	-13.8896	0.77855
2wg3	-16.4246	-14.5105	0.936938
2wg4	-16.4206	-13.8964	0.872065
2wh6	-17.8329	-16.0531	0.717645
2wy3	-16.5336	-16.0817	0.440489
2x2d	-12.0072	-13.9925	1.06298
2xbb	-11.4176	-15.4059	0.700276
2xpx	-15.7126	-14.9795	0.597886
3aaa	-17.6787	-19.558	0.90689
3au4	-14.4504	-14.2111	0.738271
3d1m	-13.5531	-14.9502	1.09014
3eab	-11.3306	-16.2421	0.704621
3egg	-18.5599	-19.0832	0.956896
3fpu	-22.8435	-16.4084	0.412845
3g3a	-14.6595	-16.7394	0.627583
3g3b	-17.1969	-16.1734	0.700472
3gni	-18.2384	-18.5295	0.770374
3k2m	-18.7774	-15.0875	0.776715
3kyi	-8.43102	-13.4147	0.758155
3o34	-11.6408	-14.6175	0.718081
3ona	-14.2012	-13.651	0.67962
3oxu	-10.2892	-15.8015	0.789961
3qi2	-16.9166	-16.2431	0.606539
3r85	-10.0946	-15.7611	0.813654
3rdz	-19.7337	-15.2564	0.640053
3rea	-15.5359	-15.1279	0.730323
3reb	-16.1589	-14.3852	0.671739
3sku	-16.4748	-15.5568	0.665107
3sri	-15.6173	-16.685	0.479499
3sua	-10.8763	-14.6475	0.597094
3t04	-16.772	-14.5392	0.709079
3t6g	-17.3221	-16.3479	0.537901
3tkl	-14.6595	-15.7923	0.387251
3tu3	-16.6802	-15.9472	0.491396
3ula	-19.6795	-12.3917	0.710669
3vep	-11.4834	-16.3024	0.861432
3wa5	-17.3875	-16.0859	0.66505
3wdg	-20.5409	-16.0499	0.493612
3wo3	-16.4892	-17.3403	0.547516
3znz	-15.4452	-19.314	1.29509
3zwl	-15.6481	-15.8001	0.678879
3zwz	-17.7126	-17.1783	0.564423
3zyi	-18.7354	-16.0737	0.481151
3zyj	-18.6564	-16.3451	0.478703
4afq	-19.8478	-16.3167	0.765386
4afz	-20.8286	-14.8075	0.58402
4ag2	-18.8987	-15.9995	0.610001
4ap2	-17.7275	-16.5847	0.406776
4apx	-12.7508	-16.09	0.475216
4aqe	-12.94	-16.0783	0.492466
4ayd	-14.014	-16.3507	0.584947
4aye	-12.6125	-16.7828	0.560924
4ayi	-20.0301	-17.8751	0.753532
4b93	-12.9826	-13.9486	0.737413
4bru	-15.4249	-15.6399	0.724838
4brw	-16.8112	-16.1739	0.852977
4c5g	-13.786	-14.7206	0.727434
4cdk	-13.1737	-16.5476	0.45561
4cj0	-16.1383	-15.5963	0.803758
4cj1	-16.8521	-13.8236	0.629803
4cj2	-18.3254	-15.4134	0.648355
4cmm	-14.0387	-15.8391	0.68433
4cu4	-13.6332	-16.5674	0.882985
4d0n	-10.9196	-16.3484	0.430255
4etp	-14.8098	-16.2876	0.555814
4gla	-10.2516	-16.0053	0.76265
4glv	-19.6517	-15.5585	0.622823
4gn3	-12.2895	-16.054	0.821038
4gn4	-15.1899	-15.9974	0.799074
4gn5	-17.2861	-15.9222	0.652168
4h3p	-13.1224	-13.6746	0.748666
4ic7	-14.6595	-16.5861	0.492869
4iyp	-15.0195	-15.3655	0.676661
4jw2	-19.4149	-15.2756	0.690379
4jw3	-13.4439	-15.5758	0.737547
4k1r	-11.4931	-16.2225	0.54475
4k81	-12.5346	-13.3701	0.649672
4kbb	-15.5303	-14.2172	0.539968
4kfz	-16.18	-16.674	0.811071
4l0p	-18.526	-15.3184	0.654982
4llo	-11.2353	-14.3232	0.573195
4lqw	-9.27222	-14.7587	0.753967
4lyl	-17.2893	-15.6588	0.40168
4mit	-15.5415	-15.5045	0.789478
4msm	-12.7169	-15.9285	0.605935
4nl9	-15.2058	-13.5347	0.711946
4ovn	-16.8946	-15.5887	0.532584
4pbv	-12.94	-15.6087	0.494523
4pbw	-14.4115	-16.3322	0.516601
4pbz	-16.8112	-15.1285	0.692046
4pc0	-15.4249	-14.8752	0.664637
4pw9	-11.2128	-14.4888	0.54049
4pz6	-15.3762	-13.0486	0.782177
4qlp	-22.1929	-18.8918	0.986156
4qzv	-10.2404	-15.7347	0.692905
4rt6	-18.143	-16.5991	0.563476
4u0q	-13.7202	-17.0051	0.64433
4uem	-18.867	-17.2517	0.601461
4ui1	-15.903	-13.071	0.632246
4v0m	-14.8711	-13.5026	0.720118
4v0n	-14.8711	-13.4851	0.723785
4v0o	-14.8711	-13.427	0.708949
4v2c	-10.9251	-16.0611	0.572955
4w6w	-19.4507	-14.3037	0.798835
4w6x	-19.065	-14.5217	0.76345
4wem	-11.8986	-14.8469	0.675465
4wen	-16.1181	-15.4196	1.01754
4weu	-12.075	-13.6562	0.729235
4xl5	-20.3868	-17.046	0.676875
4xvp	-19.2882	-16.2523	0.545618
4xxb	-13.4235	-15.1886	0.670955
4y5o	-13.479	-16.087	0.614263
4y61	-14.8483	-15.0292	0.449304
4yc7	-13.1789	-16.2405	0.432201
4yh7	-15.7126	-17.5014	0.534143
4yiz	-18.6438	-17.6661	0.596724
4yj4	-18.4307	-15.3466	0.749491
